0.421305 0.351928 0.295656 0.264522 0.256375 0.314026 0.478083 0.668815 0.819413 0.277040 0.322383 0.363020 0.391208 -0.000001 0.000005 -0.000018 0.000068 -0.000255 0.000952 -0.003330 -0.013456 -0.029087 -0.050075 -0.076203 -0.107339 -0.143077 -0.197680 -0.226252 
0.430903 0.390264 0.358698 0.339511 0.334063 0.356420 0.440413 0.589500 0.784316 0.344987 0.366935 0.384857 0.396516 -0.000004 0.000014 -0.000052 0.000193 -0.000721 0.002691 -0.009400 -0.034065 -0.066858 -0.103757 -0.140576 -0.173352 -0.197390 -0.217292 -0.221001 
0.444632 0.426369 0.397652 0.362622 0.346741 0.400505 0.543677 0.702973 0.828083 0.357596 0.378291 0.391690 0.398412 -0.000002 0.000006 -0.000022 0.000084 -0.000312 0.001165 -0.004075 -0.016738 -0.036625 -0.063883 -0.098176 -0.135016 -0.170204 -0.209218 -0.223206 
0.439274 0.404934 0.355531 0.301278 0.277737 0.302603 0.395244 0.558171 0.773307 0.292906 0.332985 0.371640 0.394025 -0.000004 0.000015 -0.000056 0.000208 -0.000777 0.002898 -0.010124 -0.036302 -0.070520 -0.108050 -0.144194 -0.173741 -0.195981 -0.216333 -0.221230 
0.444503 0.415177 0.348805 0.271600 0.241231 0.258944 0.344215 0.530976 0.771122 0.245154 0.275768 0.330554 0.381531 -0.000002 0.000006 -0.000022 0.000081 -0.000302 0.001127 -0.003942 -0.015744 -0.033710 -0.057504 -0.086660 -0.120999 -0.159301 -0.205506 -0.224208 
0.428319 0.381435 0.346108 0.325660 0.320084 0.496229 0.739497 0.846862 0.871947 0.325842 0.343563 0.367432 0.390833 -0.000012 0.000047 -0.000174 0.000649 -0.002422 0.009039 -0.031521 -0.094661 -0.144592 -0.178999 -0.201587 -0.214499 -0.220296 -0.221805 -0.219657 
0.422576 0.354992 0.292133 0.248916 0.235511 0.246260 0.327432 0.535264 0.775778 0.250836 0.294933 0.347069 0.387103 -0.000009 0.000033 -0.000125 0.000466 -0.001741 0.006497 -0.022663 -0.071652 -0.117696 -0.152287 -0.178606 -0.197288 -0.209651 -0.219219 -0.220391 
0.442237 0.416294 0.376758 0.337277 0.322485 0.372554 0.516416 0.686851 0.823654 0.333075 0.361057 0.387836 0.398898 -0.000003 0.000009 -0.000035 0.000132 -0.000493 0.001838 -0.006425 -0.024133 -0.049017 -0.079071 -0.112361 -0.146247 -0.177407 -0.211089 -0.222682 
0.432739 0.381522 0.317049 0.260499 0.239840 0.301459 0.476511 0.677759 0.824415 0.256741 0.304234 0.357492 0.392177 -0.000003 0.000012 -0.000045 0.000168 -0.000626 0.002335 -0.008159 -0.029679 -0.058487 -0.091145 -0.124332 -0.155944 -0.183740 -0.212778 -0.222210 
0.443106 0.418461 0.377152 0.320622 0.288423 0.357342 0.546243 0.745754 0.853345 0.301081 0.332049 0.365438 0.391365 -0.000001 0.000005 -0.000019 0.000069 -0.000259 0.000965 -0.003376 -0.013547 -0.029118 -0.049857 -0.075437 -0.105713 -0.139912 -0.192810 -0.227589 
0.417474 0.351531 0.310928 0.293395 0.290030 0.360151 0.549362 0.741260 0.845966 0.298803 0.325165 0.359162 0.389249 0.000000 -0.000001 0.000003 -0.000010 0.000037 -0.000139 0.000466 -0.004750 -0.023156 -0.053431 -0.090405 -0.129851 -0.167288 -0.208641 -0.223377 
0.422756 0.359384 0.315374 0.298204 0.295499 0.400711 0.612596 0.763395 0.847713 0.309530 0.343028 0.373232 0.393707 -0.000005 0.000019 -0.000072 0.000268 -0.000999 0.003726 -0.013013 -0.044631 -0.083002 -0.119460 -0.150497 -0.176464 -0.196835 -0.216145 -0.221264 
0.438278 0.402081 0.353039 0.303145 0.281351 0.418815 0.664241 0.803170 0.860064 0.296887 0.337037 0.373813 0.394543 -0.000005 0.000017 -0.000064 0.000240 -0.000895 0.003339 -0.011661 -0.041180 -0.078704 -0.118366 -0.153513 -0.180302 -0.199991 -0.217250 -0.220970 
0.445518 0.414669 0.351290 0.288784 0.265618 0.354519 0.572101 0.750176 0.845748 0.276035 0.307417 0.348074 0.385682 -0.000002 0.000006 -0.000024 0.000090 -0.000335 0.001248 -0.004371 -0.018962 -0.043379 -0.074579 -0.109288 -0.144292 -0.176362 -0.210907 -0.222737 
0.448710 0.432893 0.395215 0.356575 0.342048 0.403173 0.571364 0.750737 0.851618 0.347065 0.361759 0.379785 0.394781 -0.000001 0.000005 -0.000020 0.000073 -0.000273 0.001017 -0.003558 -0.014387 -0.031122 -0.053598 -0.081660 -0.114929 -0.153915 -0.203596 -0.224707 
0.420608 0.356185 0.302766 0.268280 0.258030 0.303404 0.444060 0.634994 0.807899 0.268414 0.300043 0.341863 0.382650 -0.000004 0.000016 -0.000059 0.000221 -0.000825 0.003079 -0.010750 -0.036206 -0.065773 -0.097539 -0.129482 -0.159612 -0.185929 -0.213272 -0.222068 
0.419296 0.354235 0.302122 0.269276 0.259684 0.277246 0.364728 0.556467 0.781227 0.295260 0.352116 0.383993 0.397493 -0.000000 0.000002 -0.000007 0.000026 -0.000096 0.000358 -0.001257 -0.007312 -0.019733 -0.040324 -0.071831 -0.112734 -0.155192 -0.205033 -0.224364 
0.441852 0.411384 0.358523 0.302638 0.281306 0.366290 0.583894 0.774249 0.855940 0.291018 0.319803 0.355960 0.387772 -0.000002 0.000006 -0.000021 0.000080 -0.000298 0.001112 -0.003889 -0.015771 -0.034193 -0.059021 -0.090110 -0.127148 -0.164509 -0.207460 -0.223686 
0.443759 0.421007 0.384690 0.350565 0.338152 0.374796 0.493246 0.661982 0.815090 0.340303 0.349752 0.368879 0.391180 -0.000008 0.000029 -0.000109 0.000407 -0.001519 0.005670 -0.019781 -0.062555 -0.102891 -0.136270 -0.164010 -0.185996 -0.202497 -0.217406 -0.220901 
0.438274 0.402575 0.355413 0.310045 0.292037 0.367384 0.567831 0.763400 0.854786 0.294793 0.312419 0.349295 0.386231 -0.000001 0.000005 -0.000019 0.000071 -0.000266 0.000994 -0.003478 -0.014465 -0.032000 -0.056248 -0.087605 -0.125362 -0.163410 -0.207204 -0.223758 
0.431501 0.382229 0.332842 0.299727 0.289648 0.328731 0.461892 0.649173 0.812461 0.297582 0.321838 0.354125 0.386054 -0.000001 0.000003 -0.000011 0.000040 -0.000149 0.000556 -0.001949 -0.009043 -0.021564 -0.040505 -0.066784 -0.101464 -0.145098 -0.201098 -0.225408 
0.444637 0.419404 0.364755 0.280188 0.239584 0.245228 0.298524 0.455363 0.733108 0.250567 0.285692 0.335766 0.382827 -0.000001 0.000005 -0.000018 0.000069 -0.000256 0.000956 -0.003345 -0.014236 -0.032067 -0.057213 -0.090679 -0.128691 -0.165942 -0.208032 -0.223535 
0.438246 0.398587 0.337265 0.274927 0.251381 0.393899 0.659813 0.807098 0.862150 0.260664 0.290301 0.332752 0.379390 -0.000004 0.000014 -0.000054 0.000200 -0.000748 0.002791 -0.009745 -0.033641 -0.062603 -0.094324 -0.126680 -0.157497 -0.184613 -0.212949 -0.222160 
0.417553 0.337496 0.272766 0.242054 0.235348 0.283232 0.435079 0.637171 0.809755 0.240858 0.263674 0.308281 0.371335 -0.000013 0.000050 -0.000186 0.000694 -0.002590 0.009665 -0.033703 -0.099006 -0.148107 -0.182125 -0.204002 -0.216194 -0.221290 -0.222022 -0.219594 
0.437616 0.400154 0.351234 0.304640 0.285285 0.305734 0.414564 0.612863 0.801202 0.300053 0.338161 0.373291 0.394194 -0.000005 0.000020 -0.000074 0.000277 -0.001033 0.003857 -0.013466 -0.045406 -0.082260 -0.116071 -0.146639 -0.173022 -0.194481 -0.215465 -0.221452 
0.445592 0.427871 0.394168 0.346121 0.323532 0.336467 0.397541 0.530147 0.749313 0.324763 0.332046 0.350127 0.382206 -0.000006 0.000022 -0.000081 0.000303 -0.001131 0.004223 -0.014741 -0.049143 -0.087653 -0.121689 -0.151657 -0.176858 -0.196891 -0.216067 -0.221282 
0.433580 0.386315 0.330384 0.286982 0.272713 0.353013 0.554679 0.732750 0.839858 0.278092 0.303446 0.346190 0.385716 -0.000004 0.000016 -0.000061 0.000226 -0.000844 0.003150 -0.011003 -0.039411 -0.076465 -0.117021 -0.155794 -0.187599 -0.206994 -0.220090 -0.220223 
0.426687 0.373806 0.337681 0.322131 0.319163 0.355320 0.487405 0.665451 0.817117 0.322274 0.334196 0.355814 0.385818 -0.000000 0.000002 -0.000006 0.000022 -0.000081 0.000301 -0.001065 -0.008273 -0.025035 -0.054132 -0.090453 -0.129609 -0.167015 -0.208518 -0.223409 
0.447779 0.431455 0.387005 0.303230 0.253756 0.330901 0.530597 0.718099 0.835800 0.277735 0.334116 0.375868 0.395649 -0.000001 0.000003 -0.000011 0.000041 -0.000154 0.000576 -0.002017 -0.009147 -0.021509 -0.039903 -0.065222 -0.097886 -0.140113 -0.198985 -0.225932 
0.445498 0.427176 0.392074 0.350063 0.333161 0.330234 0.352097 0.454635 0.692614 0.341701 0.363721 0.384092 0.396487 -0.000000 0.000001 -0.000004 0.000015 -0.000054 0.000203 -0.000719 -0.005971 -0.018220 -0.040216 -0.074868 -0.116178 -0.157924 -0.205951 -0.224118 
0.428644 0.368883 0.302451 0.254865 0.239902 0.287267 0.430352 0.616724 0.793819 0.260153 0.313926 0.366160 0.393656 -0.000003 0.000013 -0.000048 0.000177 -0.000662 0.002471 -0.008635 -0.031492 -0.062199 -0.097244 -0.132976 -0.165904 -0.192042 -0.215660 -0.221446 
0.430547 0.376483 0.317089 0.273832 0.259985 0.337533 0.522256 0.700211 0.828846 0.267059 0.292950 0.336828 0.382609 -0.000008 0.000029 -0.000108 0.000405 -0.001510 0.005637 -0.019678 -0.064889 -0.115533 -0.155747 -0.183713 -0.202315 -0.213259 -0.220333 -0.220086 
0.435755 0.393320 0.339489 0.291203 0.272635 0.297398 0.387104 0.539889 0.751756 0.274599 0.294511 0.338892 0.383401 -0.000004 0.000016 -0.000059 0.000222 -0.000828 0.003091 -0.010798 -0.038430 -0.074066 -0.112472 -0.148073 -0.176175 -0.197386 -0.216601 -0.221153 
0.446322 0.426813 0.381154 0.300541 0.251616 0.266688 0.341233 0.508299 0.757409 0.281618 0.340619 0.378142 0.396031 -0.000000 0.000001 -0.000003 0.000011 -0.000041 0.000155 -0.000546 -0.004053 -0.011960 -0.025925 -0.047664 -0.078602 -0.121262 -0.191458 -0.227897 
0.442598 0.417398 0.379308 0.343872 0.331032 0.336216 0.380833 0.508790 0.744727 0.343792 0.370189 0.388286 0.397690 -0.000003 0.000010 -0.000039 0.000144 -0.000537 0.002003 -0.007000 -0.026000 -0.052256 -0.083337 -0.116769 -0.149871 -0.179801 -0.211738 -0.222501 
0.431900 0.383236 0.333788 0.301186 0.291416 0.360244 0.547318 0.740706 0.846863 0.302843 0.333749 0.366885 0.391831 -0.000005 0.000019 -0.000071 0.000266 -0.000991 0.003700 -0.012917 -0.043729 -0.079513 -0.112998 -0.143816 -0.170823 -0.193082 -0.215108 -0.221553 
0.437124 0.395141 0.333591 0.274698 0.253052 0.353205 0.597093 0.783868 0.858112 0.269285 0.310040 0.354204 0.388552 -0.000002 0.000006 -0.000022 0.000082 -0.000306 0.001144 -0.004005 -0.017494 -0.040686 -0.071631 -0.106569 -0.142177 -0.175016 -0.210564 -0.222834 
0.421811 0.356740 0.298666 0.259074 0.246860 0.272888 0.374182 0.560303 0.781123 0.261582 0.303564 0.352240 0.388482 -0.000001 0.000003 -0.000012 0.000043 -0.000162 0.000604 -0.002118 -0.010704 -0.026696 -0.052406 -0.087679 -0.126806 -0.164980 -0.207881 -0.223583 
0.423201 0.356581 0.292127 0.246080 0.231452 0.273146 0.411024 0.613885 0.801942 0.247754 0.292692 0.344533 0.385984 -0.000004 0.000015 -0.000056 0.000211 -0.000787 0.002935 -0.010254 -0.036499 -0.070329 -0.106851 -0.140481 -0.169187 -0.192475 -0.215140 -0.221553 
0.434642 0.392202 0.343805 0.305443 0.292529 0.337162 0.478138 0.661619 0.816318 0.304425 0.335450 0.367795 0.392066 -0.000006 0.000022 -0.000083 0.000310 -0.001159 0.004324 -0.015089 -0.048751 -0.083098 -0.115533 -0.145472 -0.171808 -0.193578 -0.215176 -0.221531 
0.431529 0.380496 0.322070 0.275617 0.259954 0.298862 0.431393 0.627856 0.806098 0.272125 0.307814 0.351595 0.387636 -0.000004 0.000015 -0.000057 0.000211 -0.000788 0.002942 -0.010277 -0.036837 -0.071538 -0.109559 -0.146158 -0.175896 -0.197554 -0.216841 -0.221091 
0.445402 0.417833 0.370673 0.327253 0.311591 0.333167 0.414922 0.561386 0.767526 0.314660 0.331005 0.360988 0.389553 -0.000005 0.000018 -0.000068 0.000254 -0.000947 0.003534 -0.012345 -0.043780 -0.084107 -0.127093 -0.166647 -0.195678 -0.211545 -0.221098 -0.219924 
0.433375 0.387808 0.335556 0.293900 0.279835 0.314749 0.436576 0.626047 0.804843 0.292122 0.326629 0.365282 0.392028 -0.000008 0.000029 -0.000107 0.000399 -0.001491 0.005563 -0.019415 -0.063256 -0.109928 -0.146125 -0.173937 -0.194135 -0.207846 -0.218849 -0.220499 
0.435020 0.390951 0.336412 0.290357 0.274213 0.305589 0.418244 0.605001 0.797305 0.289656 0.328893 0.366286 0.392015 -0.000004 0.000014 -0.000052 0.000195 -0.000727 0.002714 -0.009480 -0.034045 -0.066198 -0.101672 -0.135666 -0.165395 -0.190049 -0.214514 -0.221729 
0.439274 0.408387 0.371814 0.343811 0.334965 0.434672 0.659759 0.806999 0.862114 0.343225 0.365576 0.388419 0.399165 -0.000002 0.000006 -0.000021 0.000079 -0.000294 0.001096 -0.003836 -0.016626 -0.038152 -0.068479 -0.103520 -0.139733 -0.173432 -0.210146 -0.222950 
0.438510 0.396856 0.330597 0.268345 0.245703 0.327881 0.543234 0.745083 0.847163 0.261998 0.307744 0.358945 0.392235 -0.000007 0.000027 -0.000102 0.000380 -0.001420 0.005298 -0.018494 -0.061032 -0.108599 -0.146781 -0.175156 -0.195448 -0.208817 -0.219163 -0.220414 
0.428816 0.368443 0.298537 0.248610 0.235565 0.297440 0.470893 0.667242 0.819391 0.247245 0.284902 0.337369 0.383622 -0.000003 0.000012 -0.000046 0.000172 -0.000642 0.002396 -0.008370 -0.030564 -0.060443 -0.094624 -0.129642 -0.162014 -0.188397 -0.214330 -0.221791 
0.420846 0.367442 0.323626 0.294753 0.286047 0.327853 0.466425 0.653702 0.813989 0.289645 0.307067 0.343758 0.384325 -0.000008 0.000029 -0.000110 0.000410 -0.001531 0.005712 -0.019928 -0.063213 -0.104342 -0.137917 -0.165558 -0.187212 -0.203276 -0.217608 -0.220845 
